text,intent
That's right. /,general
Oh. /,general
Uh-huh  /,general
it's not as much of a stigma not to work as it was for a while there. /,statement
Yeah. /,general
Sounds like you have a little one just like I do <laughter>. /,statement
"[ tha-, + E I mean,  D you know,  that's  ] the way I felt about it.  /",statement
"we've taken that this year,",statement
"yeah,  /",general
"sometimes [ I, + I ] get them on my, F uh,  answering machine at home  /",statement
No way. /,statement
Yeah.  /,general
Uh-huh. /,general
D Well  both of mine are boys.  /,statement
Uh-huh. /,general
"C and,  even in high school you could  say high to your teachers, unless you're in that biology class,  /",statement
The problem I had was that they did not show affection to the children enough.  /,statement
"And it was really neat because they all were interested in each other and, and the cats  /",statement
Uh-huh. /,general
"Yeah,  /",general
"Uh-huh <laughter>, /",general
Yeah. /,general
We lost lives  /,statement
"C and,   D well,  for me sometimes, they even have dress up days  /",statement
It's a great place. /,statement
"D Well,  that's good. /",statement
"[ C And so,  + C but  ] that somehow takes,",statement
I don't have to run to the store to buy or look for something I haven't heard of <laughter>. /,statement
"[ It's just, + it's  ] four yards, three yards --",statement
He stays at school? /,question
"I don't have a great deal of time to spend with the kids,  /",statement
Oh. /,general
This is my feeling.  /,statement
uh-huh. /,general
Uh-huh. /,general
"then they started to die, too. /",statement
Uh-huh. /,general
Yeah. /,general
"F Uh,  D well,  F uh,  I have one daughter that works full-time.  /",statement
"D well,  it's not industrial engineering,  /",statement
C So  we were right on the lake.  /,statement
"Yeah,  /",general
C and  we <inhaling> try to keep it up to date as much as possible  /,statement
I drive an hour each way to work  /,statement
"C And  I'm sure  [ it's, + it's ] expensive./",statement
"Anyway, C but  I asked, - /",statement
"I didn't live in the city of Pontiac,  /",statement
I just came back to find jeans for the little one/,statement
"We were in, F uh,  Austin yesterday. /",statement
"F Oh,   I didn't know that. /",statement
"C But,   F uh,  I don't have any plans for probably another two, three years of even looking, D you know.  /",statement
"I don't work, though,  /",statement
C but  --,statement
"they don't play it up,  I don't think.  /",statement
"C and,   I'm not sure I'd want to change that aspect of it,  /",statement
"C and so  <sigh> I decided to bake about four pies ahead, D you know,",statement
"F Um.    I know I've seen,",statement
"D say  if I have four eggs, [ not, + not ] for me, - /",statement
Right. /,general
Catch them next year probably. /,statement
"[ We keep our newspapers, and stuff like that + C and  we keep our newspapers and stuff like that ]  /",statement
"I'm still a full size person, /",statement
"[ E-, +  everyone ] I talk to, they says,  D you know,  - /",statement
"C and,  F uh,  the child care center <noise> associated with our university was quite good  /",statement
Oh. /,general
-- C and  they were following him  home in the car.  Saw the whole thing happen. /,statement
Uh-huh. /,general
How are you? /,general
"F Oh,  did you get to go to Hawaii? /",question
I like  volleyball.  /,statement
Yeah.  /,general
the rest of the family stayed in New York --,statement
"C and  I'm calling from Plano, Texas. /",general
Right. /,general
"C But  when he wants to be, F uh,  he's really affectionate.  /",statement
"-- C and so,  that's that whole  thing that he'll say when, D like,  D like  - /",statement
"All right,  /",general
they had ripped him up  /,statement
C and  they'll give you a list of all the problems that the car's had in the past. /,statement
"C So,  they're all gone at this point.  /",statement
"yesterday, I had lunch with a friend  /",statement
uh-huh. /,general
I've been a recipient on the others.  /,statement
Uh-huh. /,general
"C because  [ I, + I ]  had lived in the, - /",statement
"Yeah,  /",general
"C And,   of course D you know  you have [ the, + F uh,  the ] weeds that come up in  between the bricks [ or, + and ] things like  that. /",statement
"if it's Chevrolet, I just will not touch it. /",statement
"C and then  some of these big, these rich people started to, - /",statement
C Because  otherwise what you're doing is you're  letting people in  /,statement
Uh-huh. /,general
"Is that a big, thick book? /",question
Uh-huh.  /,general
C And  they beat the Saints.  /,statement
Yes. /,general
"Especially if you're an inner city, D you know,  you can't really  feel D like  you're putting much of a dent in what's going on.  /",statement
"C but  I think that it wouldn't really be half bad for everybody not to do something, D you know,  and realize it's everybody's responsibility to, F um,  help these people, D you know,   /",statement
"C And then  they haven't started curbside recycling yet,  /",statement
"E I mean,  I don't know why I even went to college  when I was seventeen. /",statement
Do you vote?  <laughter>. /,question
Uh-huh. /,general
they are.  /,statement
Uh-huh.  /,general
Right. /,general
C but  I have never done any. /,statement
This is nothing like cats. /,statement
"C And  how do you feel about murders of law officers or fire people or  something that are,  because they have had them, they have had them killed when they have,  -/",question
"C And  that's got me very, D you know,  highly concerned  that, F uh,  <breathing> that's going to be quite a while before we can, F uh,",statement
"D Well  they're expensive too.    F Uh,  just the  --",statement
"C so,  D you know,  now they'll take the Discover,  /",statement
Now I'm T V watching. /,statement
"-- [ we, + we ] [ a-, + ] rendered a verdict  /",statement
"we just couldn't, -/",statement
"C and so  no matter what happens to me, if I get in a car accident this afternoon, I have [ no way of, + D you know,  no way of ] being able to afford the outrageous medical costs,",statement
"D you know,  world music takes the forms that have really been, F um,  - /",statement
"C and  [ we, + we ] took him in  /",statement
"<Laughter> Right,  /",general
It was probably four inches in diameter or something like that D you know.   /,statement
they'll put out a recipe of the month. /,statement
"the ones I knew, D you know,  always chose the Red Cross, because they didn't do anything -- /",statement
"Yeah,  /",general
Yeah. /,general
"[ [ I'm, + I'm, ] + E I mean,  I'm ] not for killing anyone, /",statement
C and  the only school you could go to was the Baptist school or the Catholic school  /,statement
What do you think about it?   /,question
"Her parents who were born here would like to go see it, though, I think.  /",statement
Fifty-five is the minimum  /,statement
C and  beyond that I just sort of watch anything that happens to be on.  /,statement
Uh-huh. /,general
C but  I signed up for this before I did. /,statement
Yeah. /,general
D Well  it was very nice talking to you. /,general
Uh-huh. /,general
Uh-huh. /,general
"I wish I could be that way,  /",statement
D Well  can we ask you whatever happened to Clyde? /,question
"it was nice to go there,  /",statement
D Well  another side of the coin  [ that + ] with our justice system there are a lot of frivolous cases that go to court.  /,statement
We haven't had to look very carefully for child care. /,statement
"F Oh,  okay.  /",general
Hi. /,general
"C but,",statement
you felt very creative. /,statement
"[ [ This was, +  this was, ] +  this was ]  pasture land,  /",statement
"C So,  [ [ the-, + ] it, + D ((you know)),  someone ] did start a cost benefit analysis,  /",statement
"our house is kind of on a little hill,  /",statement
What color is it? /,question
"Yeah,  /",general
it does.  /,statement
For a  couple times <sigh>. /,statement
I have been to a concert a couple of times of hers. /,statement
"[ C and  that is, + F uh,  C and  that is ] the exclusion of jurors because of or in spite of their race. F Uh,  /",statement
"we've set a budget for each, D you know,  household expenses, or food, and clothing and entertainment   and then [ our, + our ] own fun money and just stuff like that  /",statement
"C and   one of the, F uh,  - /",statement
"[ my, + my  ] son works for, - /",statement
Uh-huh <<faint>>. /,general
"There's certainly a lot of things to really consider, F uh,  when you get into drug testing people just at the work place unless, of course, like I said, they have a large responsibility over a mass of people  /",statement
"C or  [ it'll, + it'll ] tear up a nice tiller <breathing>.  /",statement
Yeah. /,general
Uh-huh. /,general
"D Well,  it would get messy, too. /",statement
"F um,  I used to do a whole lot more, but not any more,  /",statement
"[ C and,  + C and  ] he should  be taken out <laughter>. /",statement
"C and so  we set up a shop there,  /",statement
"[ C So,  + C and  ] I have never had that problem before -- /",statement
"[ C or,  + D you know,  C and  ] I have to do that at least once a day.  [ If it, +",statement
"D You know,  about that same time branches were falling off everywhere,  /",statement
"+ ] because, D you know,  even trying to instill  those values is kind of hard [ [ when, + F uh,  when, ] + when ] you're growing up [ in, +  D you know,  in ]  a home which may be, F uh,  just the pits,  /",statement
C And  she made a deal with my dad that she would take all the dogs with her when she went dog showing. /,statement
"my wife can't understand it,  /",statement
"D Well,  I just am very much a  believer in quiet personal time.  /",statement
It was quite chilly  /,statement
Uh-huh. /,general
where you at? /,question
Uh-huh.  /,general
C And then  we saw BEAUTY AND THE BEAST <laughter>.,statement
Oh. /,general
<Laughter>  F Oh.   No I was just  down in Austin last week  /,statement
do you subscribe to magazines yourself? /,question
C and  the age groups are separated <<very faint>>.   /,statement
"Then I saw [ a, + one ] of these country looking wood watermelons.  /",statement
"That's what I needed,  /",statement
"I suspect we should do what everyone says we should do,  /",statement
About the only thing that really bothers me I don't have that many people coming to my door. /,statement
C or  is it real high up there? /,question
"C and  I think that they get a lot of fallout from this war on drug thing. F Uh,  just because there are, D like,  crack houses, D you know,  on their street and stuff like this. /",statement
Yeah.  /,general
C so  my spare time usually </noise> involves something with the kids. /,statement
yeah. /,general
"C But,  F uh,  [ we were, + we're ]  very active, of course, at church, and, F uh,  Boy Scouting, and Girl Scouts, Four H, F uh,   /",statement
"Many of them are unnecessary,  /",statement
"F Oh,  yeah. /",general
Yeah. /,general
"It was real nice,  /",statement
"D Well,  I must say, though, F uh,  I listen to Amy Grant.  /",statement
"C And  apparently [ [ it's, + D you know,  it, ] + it ] went off pretty much without a hitch.  /",statement
"Uh-huh,  /",general
Uh-huh. /,general
"Uh-huh,  /",general
Uh-huh. /,general
it's called a sleep book  /,statement
"I wouldn't like it,  /",statement
"C so   that helps, too, D you know,  if they can keep, -/",statement
we bought our Chevrolet brand new  /,statement
"E I mean  it was like you can't have,  D you know,  such and such facial hair, no beards, D you know,  and just really detailed. /",statement
"C And,  F uh,  [ I, + I ] just don't think that, <laughter>  /",statement
"We set a table up,  /",statement
I heard about that. /,statement
Yeah. /,general
"That little things like [ that, + that ] - /",statement
"C and  it was ridiculous, D you know,  the whole thing <laughter>. /",statement
"C and  there are a lot of things changing, I suppose, /",statement
"it seem like it  be just the opposite when you get, -/",statement
"-- C and,   F uh,  I thought Austin was beautiful -- /",statement
"[ you're giving, + are you giving ] these products to the handicapped group  /",question
"C But  the drugs didn't work for long,  /",statement
"F Oh,  yeah, /",general
"it could not be,  /",statement
"[ I, + I ] don't enjoy watering. /",statement
"[ I'm, + I'm ] one of these people who's actually a die hard Mets fan,",statement
Uh-huh. /,general
"C but  I still think [ there's a lot of, +  there's a lot of ] resentment. /",statement
"they go out and cash their check thinking that, D you know,   /",statement
"E I mean  [ ha-, + had ] he been around children,  /",question
C or  should I start? /,question
Neither side wants that.  /,statement
I switch every other day  /,statement
"C And  all this week they have been having [ this, +  F uh,  a ] discussion about that is [ why, + F uh,  why ] C N N was - /",statement
F Huh.   /,general
"[ how, + how ] they enforce the rules. /",statement
How long has it been since the first one? /,question
"Would you then go [ ha-, + ]  hiking.  /",question
"C And  it's real hard to get rid of some of that stuff, I know. /",statement
"Take, for the twenty to, hour and ten minutes that it takes to get across  and, D you know,  depending on where it is. /",statement
How do you put trees in there? /,question
"[ with, + with ] other things going on, [ it, + it ] seems to have lessened,  /",statement
"that's the [ same with me, +  same with me. ] /",statement
"[ I, + I ] think  [ to be, + D you know  being ] convicted is one thing, D you know,   /",statement
C and  they make delicious pies. /,statement
"I liked to [ as a, + as a ] method of, F uh,  entertainment and I, F uh,",statement
"How we got together, I don't know,  /",statement
"[ I, + F uh,  I  ] grew up on farm so I've got that, F uh,  D you know,  take care of yourself attitude. /",statement
"An [ even, + even ] if it's just a little bit.  /",statement
"He was in the house most the time, /",statement
"Yeah,  /",general
C and  it's D like  crystal clear all the time except for during the winter <<pause>> when the inversion sets in  /,statement
Yeah.  /,general
There was a woman that was running for vice president for a while. /,statement
"Starts with the one person that, D you know,  - /",statement
"D Well,  I met one one day that, F uh,  had just joined the faculty in agricultural engineering  /",statement
C and  I went back tonight also. /,statement
C And  we're not going to just kill ourselves  /,statement
Then we take our major purchases we want to make during that year  /,statement
"The only way I can see it is that if they really suspect a person of using it, then they have the right to go ahead and prove it  /",statement
C so  I remembered something I learned I think when I was five years old  /,statement
"C and  the other two, I'm not sure.  /",statement
Yeah. /,general
"-- C and  kind of a couple of people, they just took it from me without me knowing really --",statement
"In this country, it seems like it's a continuous ongoing campaign. /",statement
C And  it's good  /,statement
"You know that [ [ they, + they ] now have a, + F uh,  I believe it's a ] federal law that you do not have to give your phone number on charge tickets. /",statement
"C and  we have, F uh,  of course, started [ drug testing, +  F uh,  <lipsmack> random drug testing ] here  /",statement
I'm retiring the end of this month -- /,statement
"C and then  when they began to collapse one after the other I think almost like an avalanche [ of, + of ] property values devalued. /",statement
"F Oh,  yeah. /",general
Yep. /,general
"[ What, +  what ] do you think about them? /",question
"D you know,  the evidence is that, F uh,  D you know,  [ he's, + he's ] let [ some, + some ] stuff go, D you know,  the east German situation. /",statement
C but  I gave them up a couple years ago because I had some sinus problems. /,statement
"C So  you would trust the decision making [ dec-, + ] economists? /",question
"it really concerns me, that, F um,  first of all, that anyone could let someone live like that,  /",statement
"C and  they put off all social life, all everything,",statement
C but  I don't know who it was. /,statement
"D Well,  let's see, D well,  we assume I was an adult twenty years ago, <laughter>.  F Um,  /",statement
Yeah.  /,general
"I have Xanadu and Precious, and Rascal. /",statement
Uh-huh. /,general
It's about time for one of those.  /,statement
"It took a lot of money and a lot of time,  /",statement
"my family moved to Connecticut,  /",statement
"[ I, + I'm ] glad,",statement
"C and  I really think that D you know  in the involvement that the press states, D you know  [ that + ] [ the + the  ] military basically sets the press, /",statement
"C and  [ she said it's, + they said it's ] good. /",statement
I'm from New England.  /,statement
"I think in a good  example on the typical thing that happens, F uh,  when the phone rang  /",statement
"You just turn there, /",statement
"[ I, + I'm ] not familiar.  /",statement
How about you?  /,question
"They not only give me a demonstrator, but the hardware as well as the software. /",statement
"C but  we  just, as a matter of fact just  yesterday hired [ a, + a ] girl to, F uh,  watch him.  /",statement
D Well  at the present time I have two dogs. /,statement
C and then   they shoot someone else  /,statement
"Yeah,  /",general
"In Canada, where everybody, F uh,  everybody automatically has insurance in Canada. /",statement
Yeah  /,general
Yeah. /,general
"[ She, +  she ] starts her own plants.  /",statement
"F Oh,  I see. /",general
"Things like, F uh,   is NASA ready for another space shot.  F Uh,  D you know,  how hot are they  on the trail of a cure for such and such cancer -- /",statement
"F Oh,  that's what I was curious about,  /",general
"I kind of wonder [ what, + what ]  kind of tradition we're going to establish for our family.  /",statement
Right. /,general
Most of the neighborhood I'm in is pretty typical.  /,statement
To me it was like it's going to take them quite a while to rebuild  /,statement
you get a lot of exercise that way. /,statement
"C And then you've got the group of people that decide that [there's, + there's] no particular reason to have them at all  /",statement
"D You know,  you get the four barrel all worked up  /",statement
Uh-huh. /,general
Did you read that one? /,question
"D Well,  [ it does it, + it does ] seem that the more taxes that are raised the more the politicians spend.  /",statement
Uh-huh. /,general
Right <laughter>. /,general
"C And  for the most part, I had used those for D like,  F uh,  charging airline tickets, <lipsmack> where [ I can pay for those, + D you know,  you could --",statement
Women have come a long way  /,statement
"C so  I've, D you know,  worked most of my life.  /",statement
"C Because  my husband will leave every once in a while,",statement
"D Well,  they fell into like, at any rate  /",statement
"Right,  /",general
Right. /,general
"it will take, F uh,  a day and a half to get there, probably. /",statement
Uh-huh. /,general
Oh. /,general
"C and  they've got this black ash on their cars,",statement
Oh. /,general
"I always thought it would be, - /",statement
"C but  [ [  i-, +  it, ] +  it ] certainly seems to me [ that, +  that, ] F uh,  F uh,  [ things + [ in, +  in ] the last twenty-three years,  F uh,  things  ] [ hav-, +  have ] definitely gone towards, F uh,   very much the concentration on self [ and, +  and ] [ loss of, +  loss of ] perspective in terms, -/",statement
Uh-huh. /,general
F Oh  yeah. /,general
"F Uh,  D well,  at the time, I was, F uh,   thinking of going pre med -- /",statement
"I was watching some show the other day,  /",statement
"F Oh,  yeah.  /",general
"D Well,  okay. /",general
C and  she didn't eat.  /,statement
"Of the statements made by people against [ the, + the ] death penalty, F um,  [ I, + I ] like the statement made by Cuomo.  /",statement
"F Uh,  the biggest chunk of what's going on  there [ is, + is, ] F uh,  industry. /",statement
"I always balanced  [ in the, +  in the ] situation.  /",statement
Uh-huh. /,general
"F Uh,  D see,  it's three, - /",statement
Uh-huh <talking>. /,general
That's the way to get in some good practice without having to pay for it all the time <laughter>. /,statement
"D Well,  have you played recently? /",question
Yeah. /,general
"C But  I've been pretty lucky,  /",statement
"looks like we're going to have an income tax in Texas, /",statement
they will. /,statement
"C but  I, F uh,  never, F uh,  got selected for a jury <static>, /",statement
yesterday it was about thirty-two.  /,statement
"C and,   F uh,  I think certain techniques and technologies will influence all of that as well as research, F uh,  F uh,  of the sort that people like me do  looking at theories of behavior and how they can be used to improve performance,  particularly, F uh,  accelerate [ the, + the ] pace of learning. /",statement
"Great,  /",general
"I'd rather just be the student, <laughter>.  /",statement
"He wasn't,",statement
right. /,general
Yeah. /,general
Uh-huh. /,general
"C And  I really hate to lose them,  /",statement
"any time I go to the store, - /",statement
C but  there were always things that just tumbled out. /,statement
C but  then again you can always get around that.  /,statement
"talking about the taxes in general, and [ that, + that ] was an area that [ I, +  I ] perceive as not being the best expenditure for the amount of dollar that we're taxed for, F uh,  in the area of defense, - /",statement
I'll talk to you later. /,general
"C But  at any rate, what happened was that  [ I, + I ] just absolutely put away all the credit cards.  /",statement
"D you know,  we just kind of dump things in each one, [ if, + D you know,",statement
"C and  [ he wa-, + he's seen ] a lot of T V. /",statement
Uh-huh. /,general
<Throat_clearing> C But  they come up to the top.  /,statement
"D Well,  I noticed [ that, + F uh,  that,  ] F uh,  when - /",statement
"[  That's, + F uh,  that's ] on Tuesday nights I think. /",statement
Yeah. /,general
Uh-huh. /,general
Uh-huh. /,general
"C and,  F uh  --",statement
Uh-huh. /,general
"and then you still have all the things that, um, that you need to do at home  /",statement
Always want to go to [ Canada + --,statement
"Yeah,  /",general
C and --,statement
"C but,  F uh,  <inhaling> it doesn't really seem to be [ too, + too ] tight if we just remember to keep everything [ up, + up ] to date and balanced. /",statement
C And  they dry fast  /,statement
C and  I came up spittering and sputtering for air  /,statement
so you have added stresses from there  /,statement
"Right,  /",general
F Um.  /,general
"C And  [ it's a, + it's a ] mystery.  /",statement
C But  I always feel like I would never put my  parents in either  /,statement
"F Oh,  okay. /",general
the grass has been growing  /,statement
"F Um,  /",general
C And  I check that everyday.  /,statement
"C and,  F uh,  I have to balance, more or less, what I get from the state with my bills and, F uh,  D you know,  try to work as many days as possible.",statement
"C because  he can get his pills for two dollars, when I'm paying fifteen on my medical insurance -- /",statement
"D well,  you take Israel -- /",statement
"Yeah,  /",general
"[ They don't real-, +  they don't ] have to be touching or anything,  /",statement
Yeah. /,general
"D Well,  I appreciate talking to you.  /",general
"[ I'd, +  I'd ] love to go back there.  /",statement
Yeah. /,general
Yeah.  /,general
Yeah. /,general
Uh-huh.  /,general
"C but  it's like, they'll try something  /",statement
"E I mean  when I was undergraduate, I went to a, relatively small school for my first  two years  /",statement
Yeah  /,general
C and  our home is really too small for us right now <laughter>. /,statement
"C and,  D you know,  we've got the power.",statement
"C and  [ you, + you ] let the chicken you fried kind of drain, so that a lot of the oil comes out of it <cough>. /",request
"it's a story of all the politics and, F uh,  lobbying and just basically state  by state events,",statement
"C But,  I think that the reason they are full is because they know that they can get away with it. /",statement
Uh-huh. /,general
Uh-huh.  /,general
"D Now,  I don't have anybody that works for T I,  /",statement
"C And, I don't have that problem,  /",statement
Oh. /,general
Uh-huh. /,general
"as you get to a certain number of miles, you have to get everything replaced, brakes, shocks and all that.   /",statement
I don't care to go to a place just for the price of it <laughter>. /,statement
"I'm not sure if they go, E I mean  to twelve new people or what they do exactly,  /",statement
"C and  it's completely undeveloped at this point,  /",statement
the court systems are too lenient.  /,statement
"I planted bulbs last, F uh,  Fall on the side guard,  and when I went out there in the Spring  /",statement
Yeah. /,general
"C and  [ you're, + you're ] dooming them to being underclass people. /",statement
"C and  it has a traditional  (( V top )) ,",statement
"F Oh,  yeah,  /",general
C and  there's  a lot of hang ups on my answering machine  /,statement
C and  of course we were close enough that we could go back and get some more blankets and things --,statement
"I don't think it's going to happen either,  /",statement
I tutor a girl that's in eighth grade  /,statement
"F Uh,  I came from Mississippi  recently  /",statement
"C and  I have a jig saw and a scroll saw and,  F uh,  in the process of getting a router -- /",statement
I'm in my --,statement
I work for Plano. /,statement
if they'd just waited a little bit longer it could have been - /,statement
do you have to do a lot of upkeep? /,question
Yep.  /,general
"I thought he looked real good with a beard, too. /",statement
"it's a tax on the first dollar earnings,  /",statement
C and  it didn't cost any money.  /,statement
"I think it helps,  /",statement
Right. /,general
"C but  I had so many groundhogs last year that I think they'll let me get by with it,  /",statement
they're very light weight  /,statement
"C and  it always had to be somewhere near [ a,  +  a ] river so we could go fishing,  /",statement
"[ This, + this ] cat is a, F uh,   <noise> more like a dog. /",statement
"C And  the medical [ is just, +  E I mean,  I think it's ] terrible, D you know?  /",statement
"E I mean,  that was their job, as they killed in Washington D C. /",statement
"C and,  F um,  I think that was really ideal, F uh.  /",statement
"Are you, F uh,  transit usually?  /",question
"D Well,  it seems like it would  develop pride, D you know,  in people, [ if, +  if, ] it's in their own country.  /",statement
Uh-huh. /,general
C and  they're going to fight with them.  /,statement
<Noise> F Huh.   Uh-huh. /,general
"Actually it makes sense to a certain extent,  /",statement
"D [ [ W-, + w-,  ] + well, ]  yeah.  /",general
Okay.  /,general
"Texas, I saw on T V the other night, [ is the, + has had ] forty-six in like the past several years. /",statement
Uh-huh.  /,general
"-- C and  they live in [ little shallow, +  little ] coves that I like  to fish in,  /",statement
"C And,   F uh,  [ [ the, + his, ] + his ] dad's family  is all around the area  /",statement
"Why not get the whole, - /",question
Right. /,general
"C but  [ I, + I ] guess, F uh,  when you have a whole bunch of, F uh,  professional athletes that get together at the beginning of the year everybody's got great hopes.  /",statement
"We're the majority,  /",statement
"That's why I thought, D well,  D you know,  this is the time.  /",statement
"D Well  if I can pull a deal on this Volvo, D you know,  it will last me longer than that.  /",statement
"D Well,  they get ice,  /",statement
"C and  just a lot of things that we're trying to worry about, D you know,  protecting these people from, we just don't protect them. /",statement
Oh. /,general
"It's not going to be that we're going  to, F uh,  D you know,  sort of, tell them to go to their room  /",statement
Yeah. /,general
Uh-huh. /,general
Yeah. /,general
"C or  certain privileges come from voting which aren't that important but are nice to have,  /",statement
"C So  [ it really wasn't, + it was ] weird because we had snow <laughter>. /",statement
"C And,",statement
"F Oh,  [ go-, + in going ] to school,  you get taught the things you learn in school,  /",statement
"They have about two or three acres of land on lake front property,",statement
"C and,  D you know,  they were shooting a hundred, hundred and twenty -- /",statement
We do a lot of traveling.,statement
"F Oh,  okay,  F um,   /",general
D Well  C and  that always is helpful for starters. /,statement
"basically my views, I guess they tend to be more economically oriented --",statement
"C And  [ the first  kind of invasion of, +  the first type of privacy ]  seemed invaded to me, and very much everyday in this country,  /",statement
We even have peewee basketball here. /,statement
not all good stuff. /,statement
"C So,  I'm pretty busy too.  /",statement
"[ That, +  that ] doesn't appeal to, F uh,   my ears.  /",statement
Uh-huh. /,general
F Huh.  /,general
"Uh-huh,  /",general
"F Um,  it's pretty fun.  /",statement
"Yeah,  /",general
"D Well  they converted all the road signs to  fifty-five miles an hour, D you know,   /",statement
She's actually at Bible College for this current year. /,statement
Uh-huh. /,general
Bye-bye. /,general
"C And,   F uh,  [ what I, + what I ] also eat now, since I graduate, - /",statement
You have health insurance? /,question
Oh. /,general
Right <laughter>. /,general
"C and  I kind of like it down there,  /",statement
Oh. /,general
Uh-huh. /,general
"F Um,  of course, we keep picking crummy weather to go out there, /",statement
"Yep,  /",general
"The only real restrictions they have are, F uh,  no halter tops and no shorts, even the long walking short of the squirts, [ the, + the ] split skirts,",statement
"I want to write this down because, - /",statement
"<Laughter>  D Well,  you're not a thirteen year old.  /",statement
"[ C and,  + C and,  ] F uh,  every time, F uh,  my mother had, F uh,  F uh,  - /",statement
"C So,  I don't know.  /",statement
"[ [ I, + I, ] + I ] know that their, F uh,  idea is that, F uh,  [ if, + if ] you have to pay a bigger share, [ you'll, + you'll ] be more careful about [ spending the, + spending the ] money [ and, + and ] helping hold down the costs -- /",statement
((   ))   they're not going to keep on if the car were older. /,statement
"C But  it's going to take at least a whole generation of people, F uh,  to get across the idea of voting.  /",statement
"C But  [ I, + I ] certainly wouldn't want to send my parent unless it was an absolute last [ re-, + resort. ]  /",statement
"one summer [ we, +  F uh,  we ]  went up to New England  /",statement
"D Now  [ are you, + are you ] talking about the elected people  /",question
C And then  I like some classical music --,statement
"C But,  F uh,  it's going pretty  well  /",statement
"I find it very exciting [ to, + for ] the coverage we have now, today. /",statement
I don't know what we're going to do as a country.  /,statement
Yes. /,general
"F Oh,  D well,  I hope he comes back,  /",statement
"[ he, + F uh,    D well  D actually  right now  he ] lives in Rhode Island,  /",statement
Oh -- /,general
"C And then  one, her last sister died,  /",statement
"C So,  I guess I view it as being the prime importance as far as --",statement
"C so,   it was kind of like, she had her babies and understood about, D you know,  -/",statement
Right. /,general
Right. /,general
"F Uh,  what do you think individuals could do, or society could do to alleviate this problem. /",question
"I was just too lazy that trip to do all that walking,",statement
I like GOOD HOUSEKEEPING and stuff like that.  /,statement
"by the way, I'm, F uh,  an [ R  V, + full time R V -er, ]  /",statement
Do  --,question
"<Laughter> D Well,  the boys think it's fun,  plus you get your exercise  /",statement
C and  we're trying to give  them a little patronage.  /,statement
"Yeah,  /",general
"E I mean  they thought that it was terrible, D you know,   /",statement
"F Uh,  do you feel like this is, - /",question
"[ Did, +  did ] you go to college? /",question
"C and  that was pre-AIDS and all the other, F um,  things,",statement
"D You know.  [ [ In, + in, ] + instead, ] [ it's, + it's ] the taxes here  /",statement
C and  I like to check books out like that  /,statement
"We're very far from our families,  /",statement
C but  --,statement
Yeah. /,general
"C Because  under the law if your child [ mo-, + ] back talks you,",statement
"F Uh,  F uh,  seems like it was on a Friday, /",statement
"like for instance,",statement
I don't know that place.   /,statement
"-- there's no type of, F uh,  savings of any sort that the company will reimburse you for.  /",statement
"D Well,  I guess that I would like [ to, + to ] say that perhaps someplace in the middle where people could somehow qualify or, F uh,  have a legitimate use for [ [ the, + the, ] + the ] weapon I suppose --",statement
"They're like a, water bug,",statement
Uh-huh. /,general
Right. /,general
"C Because  my husband used to work out three  days a week [ with, + ] F uh,  at the Texas Instruments gym. /",statement
C And  they put the head under a tin  tub and chop the head off. /,statement
It is costly. /,statement
D Actually  did you see DIRTY ROTTEN SCOUNDRELS? /,question
"F Oh,  yeah. /",general
Uh-huh. /,general
<Smack>  C So  I don't know what they are going to do. /,statement
"C But,   that is God's country,  /",statement
Uh-huh.  /,general
"C and  </printer> you look at people who are in those situations, I don't know that they have good coping skills or a lot of them, even ideas of how to make those changes  now.  /",statement
"D Well,  you watch,",statement
good talking to you. /,general
do you have any hobbies that you like to do? /,question
"C And,  D you know,  facing that situation, [ it's, + it's ]  quite a dilemma. /",statement
"C and,  F uh,  D you know,   I think if you like food like we do, - /",statement
"C and  there was a point to it,  /",statement
Uh-huh.  /,general
"<<pause>> it's always that way  [ unti-, +  until ] it's too late. /",statement
C because  they'd go in and they'd win something. /,statement
Right.  /,general
"F Uh,  D now,  usually when I have someone tend, F um,  - /",statement
Uh-huh. /,general
"I've had one idea that I think [ [ is, + is, ] + is ] completely undoable,  /",statement
C but  --,statement
"a lot of people have the opinion [ that, + ] D you know,  [ don't, + don't ] have capital punishment,  /",statement
C but  they're dead <laughter>.  /,statement
C And  what is T I? /,question
"-- C and,   F uh,  only, F uh,  Ryan didn't want too much publicity on it because he didn't want his son getting too nervous about this whole thing. /",statement
Uh-huh. /,general
(( Doing a good ))  job of it. /,statement
"D Well,  the Schnauzer [ I'm, + I'm   ] watching for one of, F uh,  the managers where I work  /",statement
"Right,  /",general
"There have been some things, D you know,  - /",statement
"C and  [ we, + hopefully we'll ] be getting them in the month of October. /",statement
"C and,  F uh,  [ you, + you  ] stand on the edge and [ you, + you  ] cast out and  [ you, + you  ] work, F uh,  from your feet most of the time -- /",statement
my wife handles a lot of the day to day finances  /,statement
"[ if, + if ] you wish to listen at eleven o'clock you can find out who raped who, murdered who, or stole what.",statement
"E I  mean,  what do you drive now? /",question
If it's not going to cut the supply of illegal guns it must going to at least raise the prices  /,statement
"they're going to graduate early, /",statement
"-- C so  I made the decision to put her in a nursing home,  /",statement
"Uh-huh,  /",general
"D you know,  C and  I don't think anybody should be going out there and eating a high fat diet,  /",statement
"F oh,  C but,  boy you try  get into that,  /",statement
"C And [ then, + then ]  my brother right behind me, he moved out,  /",statement
