text,intent
"C And  nowadays with microwaves, - /",statement
Tell me your name again. /,request
spread it out because you keep the cream cheese kind of thin. /,request
"E I mean,  we had to make the fires  and dig latrines <laughter>  and  everything. /",statement
C But  you go ahead now <laughter>. /,request
C and  --,statement
Uh-huh. /,general
"C so,  F uh,  I'm very polite [  /",statement
"F Uh,  I determine first of all what I'm going to use the vehicle for, whether it's going to be primarily as a family mover or as [ a, +  a ] personal mover.  F Uh,  where it's going to be driven, D you know,  what types of, F uh,  driving I'm going to be doing on it, primarily highway [ or, +  or ] local mileage more often.  /",statement
"C and,  F um,  F gosh  we tried, what was across the street, El Paso's --",statement
You went and planted a tree or something? /,question
"what about this situation  with [ the, +  D you know,  the, ] F uh,  continual, F uh,  harassment by Iraq right now and, F uh,   apparently failing to let the, F uh,  arms inspectors have free access. /",question
C But  on the east side of the house it runs fine. /,statement
"Yeah,  /",general
"C and  [ tha-, + they ] didn't find any problem with that, D you know,   /",statement
Okay.  /,general
Yeah.   /,general
"D So,   F uh,  have you seen any concerts lately? /",question
"[ Did you, + did you ] sustain any permanent, F uh,  injury with that? /",question
"C So  if it comes to Pittsburgh in the road shows, and  I think they have three different companies that tour the U S, F um,   you should go see it, because [ it's really, + it's really ] outstanding. /",request
Right.  /,general
Have you ever used a lathe? /,question
Yes. /,general
"Oh,   /",general
"<Laughter> <child_talking> I'm telling you, go one way or the other.  /",request
"Then you remove it,  /",request
"Your views, -/",request
"Is it cayenne pepper, you mean? /",question
Oh. /,general
"Go out to the nursing home,  help guide some craft programs, perhaps, work on some <sigh> music programs,   whatever their talents are.",request
"Is there anything else you would want to, /",question
"You might want to, - /",request
Uh-huh.  /,general
Sure. /,general
Is somebody in your family a T I -er? /,question
[ You know -- +,question
"C So,  if the economy gets better, are you going to get [ another one, + another house? ] /",question
"don't tell me what to do, D you know.  /",request
"they have all these different names for things, strategies and  all these different things.  /",statement
"C and,  F uh,  keep your mind off of negative things. /",request
"C But,   F uh,  of course I'm away from my other son those hours, too.  /",statement
"Suppose, F uh,  D well,  D you know,   they had a group who were construction oriented  /",request
"it's too nice,  /",statement
"Is, F uh,  a cruise nicer than, F uh,  if you just go, [ on a regular, + ] F uh,  D you know,  to a hotel? /",question
"F Uh,  [ I think +  ...",statement
"[ is that, + is that ] pretty common up there, F uh,  in, -/",question
<Laughter>  What did you think about that idea? /,question
Oh <pounding>.  /,general
Right. /,general
Yeah. /,general
"D Well,  [ go in, + don't go in ] the winter. /",request
Mostly for word processing type things? /,question
C and  you cover it. /,request
C So  it's just a different world. /,statement
How about you?  /,question
I don't know would you classify that as Tex-Mex? /,question
C and   that's why they were opposed to it. /,statement
she's not smart <laughter>. /,statement
"[ Y-, +",request
D Well,request
Right. /,general
fire away.  /,request
"<breathing>  <laughter>.  D So,   tell me about your home. /",request
"D so,  go ahead <laughter>. /",request
"C But  I say, D you know,  they commit crimes let them be overcrowded, <laughter> D you know  --",request
"C but  D you know,   you ought to get him to [ g-, +  pull ] the weeds. /",request
"You ought,",request
"Listen to Bruce Williams, F uh,  for financial advice. /",request
"[ I'm, + I'm ] a single mom,  /",statement
Okay. /,general
D So  tell me about where you live. /,request
Uh-huh. /,general
"-- put it to sleep, D you know.   /",request
"[ Which album, + which of his albums ]  do you think is the best? /",question
"F Um,  can you, F uh,  hang on again hon-, /",request
Go ahead <laughter>. /,request
tell me about the car that you've got. /,request
"[ [ What, + what, ] + what ] sort  [ of, + of ] regiment do you have? /",question
What year? /,question
Right. /,general
fire away.  /,request
"[ [ I, +  I, ] +  I ]  guess [ the, +  the ] best thing I like  to see from the sixties and  seventies [ is, +  of course, is ]  the mini skirt, of course <laughter>.",statement
Oh. /,general
"[ C But,  +",statement
Tell me what books you read. /,request
"Yeah,  /",general
"D Well,  try it  /",request
C and  I'm ready for it to come back. /,statement
you're probably right. /,statement
Oh <laughter>. /,general
<Laughter>  Somebody take care of me. /,request
"C So,  we don't have any long term, D you know,   in stocks, or anything like that right now,  /",statement
For the companies that already have a presence over there  /,statement
"[ C or,  + C or  ] maybe just exercise at home.  /",request
"-- [ w-, + all we ] do here is make transformers --",statement
it's the same,statement
Right. /,general
Her mother-in-law had been  in for quite some time and had different degrees of a place that she was in. /,statement
"C And,  D you know,  D like  hold on here. /",request
"Yeah,  /",general
"He was a movie  director,  /",statement
"[ How d-, + how does ] that [ work, + work ] out with, F uh,  storing your bike and showering and all that? /",question
is it along the coast [ or -- +,question
"C And  [ you need to look at, when you, + if you do decide to go with child care, you really need [ to, + to ] ] look at what your options are [ and, +  and ] look at [ the, + what they ] offer,  /",request
"Do you have just one paper,  /",question
Where? /,question
"F Oh,  you can  actually rent those? /",question
D Well  what are we going to do about it?  /,question
"I'm sure it's not till D like  twenty-five years, thirty years. /",statement
Yeah. /,general
Yeah. /,general
Yeah. /,general
You might try that.  /,request
Do you all have that? /,question
"I never had time [ for, + D you know,  to  ] sew myself a new dress or  anything like that  /",statement
C So  go ahead and say <laughter>.  /,request
Yeah. /,general
"C and  I couldn't figure what was going on  half the time,  /",statement
You understand what I am saying? /,question
Right.  /,general
"[ C and,  + <breathing> C and,  ] F uh,  he did part of the, [ in the, + ] at night because we were trying to hurry up and get it ready so we could move in,  /",statement
"go ahead,  /",request
you go ahead. /,request
Anything else you wanted to add? /,question
"Now, you can C either  use, D you know,  the kind  that comes in the little can  /",request
Uh-huh. /,general
"If you want to go first, go ahead. /",request
Uh-huh. /,general
Have you ever tried Chinese type green beans? /,question
Uh-huh. /,general
"C And  that made you even feel a little more kin [ to, + <laughter> to ] what was going on. /",statement
-- C and then  look at the weather we have down here.  /,request
Uh-huh. /,general
Okay. /,general
Have you gotten your catalog yet? /,question
"[ C So,  + C but  ] I've been at it for, D you know,  five years,  /",statement
Did you base it  on what you wanted to major in or what you would feel comfortable with  or what you could afford  /,question
don't get me to lying. /,request
"C And  that might potentially be sort of the civil right, the equivalent of the Civil Rights Act [ in, + in ] the near future, in terms of, D you know,  some real landmark bills passing and things like that.  /",statement
Oh. /,general
Yeah. /,general
"I'm not french,   (( LaRoute,",statement
"F Oh,  what? /",question
Yeah. /,general
C or  were they reabsorbed  /,question
"E I mean,  [ I, + ] not having any children, my husband was an Ohio State person,  /",statement
Uh-huh. /,general
now it's up to you  /,request
but if you have nowhere to do anything. -/,statement
"yeah,  /",general
"I really like ((   ))  a lot, - /",statement
"F Oh,  I'm glad my husband's not  like that either,  /",statement
Oh.  /,general
"C but,",statement
"D You know,  where you should try,",request
"Uh-huh,  /",general
Oh. /,general
"F Um,  I know a lot of people that have gotten them, D you know.   /",statement
"[ C so,  + C but  ] God sent us his  grace  /",statement
Can I put you on hold for one minute? /,request
C and  it's the Alsatian that's the kid's dog.  /,statement
"-- C and,  D you know,  I have lots of kids, because they know I'm there late -- /",statement
"[ You, + you ] call that number  /",request
"D Well,  you should, F uh,  run for a school board position. /",request
D well  go ahead. /,request
"Right,  /",general
"C And,  F uh,  [ [ it, + it, ] + I ] think that [ they're, + they're ] much more comfortable there. /",statement
Yeah. /,general
Uh-huh. /,general
Uh-huh. /,general
"[ C And,  + C and   ] we've got the lowest rates of the civilized countries in science and math. /",statement
"C And  the only, F uh,  branch  in the armed [ fo-, +  services ] that seems willing to do that is the Air Force.  /",statement
[ it's just the -- +,statement
"D well,  if your ever in, F uh,  D C, come look up Wayne (( Sherman )) , you'll say F oh,  yeah, talked to that guy. /",request
"F Um,  are you from this area? /",question
"[ don't, + don't ] be in any hurry. /",request
"pick out where you want to live,  /",request
Is that what you think? /,question
Okay.  /,general
"D Well,  we did go to things like aquariums and, F uh,",statement
C and  did they give you drug testing? /,question
"D Well,  don't give  too much credit to the American public for their motivational  ability  . /",request
"Was it for health, or, to look good? /",question
"I did not, F uh,  get to live through it.  /",request
"go ahead, - /",request
[ C Or  + ] is there?  /,question
Can I put you on hold for one minute? /,request
"D Well,  I was just trying to make an introduction, here <laughter>. /",request
"Yeah,  /",general
Uh-huh /,general
"F Oh,  what kind is it? /",question
"Do you, F um,  buy from dealers or from individuals? /",question
"C and  [ there's, + there's ] still quite a bit of publicity obviously,  /",statement
C And  you rotate it one time. /,request
"You know,",statement
"C but,  F uh,  in the meantime we pray over our food because I'm always looking down my plate  /",statement
"Yeah,  /",general
"Probably the most popular one but, F uh,  one that is not typically recognized as such is the Boy Scouts. /",statement
what do they get paid. /,question
What have you seen recently that you enjoyed? /,question
"[ What, + what ] do you do? /",question
Leave the shells on them so they won't just roll up. /,request
"D well,  it was nice talking to you. /",general
"Uh-huh,  /",general
I'm glad. /,statement
Why don't you do something with those  <laughter>?  /,request
Did they have Thing  /,question
"D Well,  I've enjoyed this. /",general
Uh-huh. /,general
What part of the country are you in? /,question
Is it good? /,question
C or  make everything diet. /,request
"E I mean,  [ why are they, + why are they  ] not as vocal  /",question
Were they teenagers  /,question
"D you know,  what's the trade off there,  /",question
"F Uh,  you got to have a one tenth indicator,  /",statement
Get the computers out  -- /,request
Uh-huh. /,general
"you want to go ahead and tell me your favorite team, or  who you think will be doing well this year. /",request
<Laughter>  Is he a meat and potato person? /,question
Uh-huh.  /,general
Bye <clicking> </static>.  /,general
"D Well,  I was just trying to make an introduction, here <laughter>. /",request
"C But,  F um,  I think another, <child_yelling> - /",statement
[ invite + invite ] the boss over,request
"C So  how do you know this much about, F um,  stealing cars? /",question
How about yourself? /,question
we talk about sometimes going up to Chincoteague -- /,request
We were hoping on burning a lot of the effluent up there.  /,statement
"Does he publish [ a little, + quite a bit? ] /",question
What do you think the outcome will be? /,question
"[ How far, + ] where is Clarion County in relation to, D actually,  - /",question
"they're doing a real good job of,  F uh,  separating it here.  /",statement
"D So,  tell me ab-, -/",request
"can you hold <ringing> on just a sec-, -- /",request
C And  your kids all ski? /,question
"I guess, since we've been married, we've moved a lot,  /",statement
"[ did you, +",question
"F Oh,  [ can you, + can you ] hold on for just a minute? /",request
-- put in garlic and onion powder --,request
Why not?  /,question
Remember that? <Sniffing> <dishes>. /,question
"I think it's our fault, because we as people just sue them. /",statement
there's so much going on in the world. /,statement
did you notice a big difference? /,question
It  --,statement
"Go ahead, you first <laughter>. /",request
"C and   they had never been to the United States,  /",statement
"What is your most recent, -/",question
Do you do much? /,question
"C and,  F uh,  that was about the same time I was taking piano.  /",statement
Is that how you're supposed to do?  /,question
Where do you go for steaks? /,question
"E I mean,  murder, F um,  because that one at least, you might escape  from because his victim, D you know,  his witnesses will be gone <noise>.  /",statement
Tell me your name again. /,request
"D So,  the topic is vacations? /",question
"which do I like better,  /",question
"Yeah,  /",general
Uh-huh. /,general
"D Well,  what you can do is take your car payment and put it in the bank for three or four years -- /",request
What about vacation? /,question
Uh-huh. /,general
"buy a fresh filet of fish, a nice one at [ the fish mar-, + the fish counter. ] /",request
"F Uh  <breathing> I'd be satisfied with [ a, + a ] good front wheel drive car when it comes time to replace the Sentra. /",statement
You just have to spend it if it's necessary. /,statement
Uh-huh. /,general
"Sure, go ahead. /",request
Go ahead. /,request
"my daughter has  been [ in, +  in ] Missouri for a second year,  /",statement
"</Laughter> F Oh.   D Well,  tell me, what books have you read lately? <Laughter>. /",question
"[ W-,  + wait. ]  /",request
"Go ahead,  /",request
Tobogganing. /,request
"make them do civic duty whatever, /",request
You could be responsible for that yourself. /,request
Why?  /,question
<Laughter>  Somebody take care of me. /,request
"[ C and,  + F um,  C so  ] they didn't know how it was  going to work,  /",statement
Uh-huh. /,general
"Listen,  /",general
"[ you, + you ] said you seen NO WAY OUT? /",question
"D You know,  C and so,  F um,  the thing  [ is, + is ]  that <throat_clearing>  once you've done something wrong, which is [ natio-, +",statement
"[ [ Is, + is, ] + is ] that with seafood? /",question
"C and  you add, F uh,  about a tablespoon of, what I'm using now is Jamaican curry powder. /",request
I'm working on a bachelor's degree. /,statement
"E I  mean,  what do you drive now? /",question
Yeah. /,general
You have got to drive careful. /,request
"-- C and  he was so mean to her, F um,  right after we first  got him.  /",statement
Uh-huh. /,general
"Yeah,  /",general
Ask them <laughter>. /,request
"in the winter time I usually plant some pansies in there,  /",statement
"You know, the murderers, the drug dealers, the user, put them all in   /",request
hold on. /,request
where are you? /,question
"Right,  /",general
"C So,  what kind of a house do you live in? /",question
Yeah  /,general
Do  --,question
"Uh-huh,  /",general
Uh-huh /,general
"Yeah,  /",general
Seems like it can't get much worse.   /,statement
"[ my, + my  ] parents still, F uh,  really like  country,",statement
"C And then  [ you, + you, ]  F uh,  pour [ most of the, + all of the ]  oil out of the pan  /",request
Yeah. /,general
Are you the Expressway sites? /,question
where do you live?  /,question
Right. /,general
"<Lipsmack> C So  the original question, do we think they're [ a threat to our, + D you know,  a security threat? ] /",question
"gee,   how can you draw a conclusion from it,  /",question
"we'll talk for five minutes,  /",request
C And  where they had to raise a small animal. /,statement
"D Well,  it's been good talking with you. /",general
Yeah. /,general
"I would [ very, + very ]  seriously consider buying one.  F Uh,   /",statement
"Suppose, F uh,  D well,  D you know,   they had a group who were construction oriented  /",request
D Well  let's start with you <laughter>. /,request
"Uh-huh,  /",general
"D Well,  listen  /",request
F Huh.   /,general
Yeah. /,general
"C so,   don't worry about it.  /",request
C or   you can set up your work program and your husband's so that one of you is there all the time. /,request
Uh-huh. /,general
Go ahead. /,request
Do you enjoy that one? /,question
Where do you live? /,question
go ahead. /,request
"What about, F uh,  Marino? /",question
"No,  /",general
Uh-huh. /,general
Yeah. /,general
"Was that local or, F uh,  -/",question
"I have to that, especially,  even more so, with a short iron than a long ir-, D you know,",statement
Yeah.  /,general
"F Oh,  Vietnam? /",question
Right. /,general
"[ It's just a, + it's just a ] miracle [ that + ] how fast that adds up, D you know.  /",statement
Thank you.  /,general
"C So  what you do is, you strip off, F oh,  four, five, six little rolls, coils, of line into your hand. /",statement
"F Oh,  don't tell me that <laughter>. /",request
How about yourself? /,question
"<breathing>  <laughter>.  D So,   tell me about your home. /",request
"E I mean,  it's run by a bunch of imperfect humans. /",statement
Right </music> <noise>. /,general
"D You know,  because your B M W -s, your German cars have good reputations, I think. /",statement
"[ Would, +  F uh,  would ]  you be more in favor of, F uh,  D you know,  D like  a local, F uh,  - /",question
"like you, I don't know a whole lot about it,  /",statement
"Yeah,  /",general
I wouldn't mind serving that to anybody. /,statement
Do you by any chance? /,question
"Yeah,  /",general
-- you don't have to wait for them to [ say -- +,request
"<laughter> C but,  <laughter> here we go  /",request
"Yeah,  /",general
"Doug, you want to start?  <Laughter>. /",request
"D Well,  nobody's going to forget Tom Landry. /",statement
C and  then  you cook it for seven  minutes on high.  /,request
C and  that's the thing with the jobs. /,statement
Yeah. /,general
Yes. /,general
Yeah. /,general
"That's something, D you know  <laughter>, - /",statement
were they close? /,question
D So  tell me about where you live. /,request
D Well  I think --,statement
"let's do i-, /",request
C or  have you been participating in this? /,question
Isn't that sad?,question
"Don't answer your phone, Hello.  /",request
Was it like a primer? /,question
"[  We, + we ] are kind of on the opposite where I get home  and, F uh,  while I'm cooking supper the T V is on and watching the news or trying to catch up with what is going on  /",statement
How old are your kids? /,question
"D So,  do you have any hobbies? /",question
"F Oh,  okay.  /",general
Uh-huh. /,general
Would you like four doors  /,question
Uh-huh. /,general
"C So,  [ it's like, +",statement
"My, F um,  dad had emphysema and got to the point where mother couldn't --",statement
"F Oh,  I'm all in favor of it,  /",statement
"D well,  [ maybe, + maybe ] your husband could tape it for you sometime. /",request
I guess you could consider that a hobby.  /,statement
Uh-huh. /,general
D Well  you ought to come to  North Carolina.  /,request
"I hope I don't see a lot more single moms,  /",statement
C And  we need to have more and more of them.  /,statement
It is difficult with little ones. /,statement
"in that way, at least we know that that's taken care of, D you know.   /",statement
What year is it? /,question
"Is that what this target is,  /",question
Right. /,general
"F uh,  you take a life you give yours. /",statement
Believe me. /,request
C And  you let it come to a boil again  /,request
[ C and  + --,statement
"C and,  F uh,  D well  of course, Oldsmobile has got one,  /",statement
"C so,  D you know.",question
D Well  you should of just ripped the whole thing out. /,request
"C And,   F um,  you place the shrimp [ in the, + in the ]  rice steamer,  /",request
C But  you need to rent the first one first. /,request
"[  I, + I ] don't think I'm in the, F uh,  majority [ of, + ] [ in, + in ] Texas  /",statement
"D You know   D like,   yeah,  /",general
D Well  you shouldn't do that. /,request
"I think [ it kind of, + F uh,  it ] didn't really take over the first page quite as much as it did I think during the war. /",statement
Uh-huh. /,general
"D See  [ [ the-, + the-, ] +  the ] economic situation on the whole thing. - /",statement
"F Oh,  D well,",request
"[ Do you, + do you ] kind of think it's a chore,  /",question
"C but,   F oh,  gosh, I can't even walk by Central Park  (( D yeah  ))  when summertime,  /",statement
You guys central? /,question
"C but  look at GONE WITH THE WIND, D you know.  /",request
Uh-huh. /,general
Uh-huh. /,general
You mean fifty-five dollars? /,question
Do you do Tex-Mex? /,question
"<Laughter>   Come on,  /",request
Uh-huh. /,general
"Yeah,  /",general
"C and  [ I've, + I've ] always liked that show probably the very best. /",statement
"D Well,  what kind of blue?  /",question
"[ Wh-, + what's ] the old country music like? /",question
"I remember I saw him in a huge stadium in, F uh,  Philadelphia.  /",statement
In Dallas? /,question
hold on <beep>.  /,request
"C and,  F uh,  I'd say go to, F uh,  Midland once, just for the heck of it. /",request
"C And  one of them was even a woman who was fairly old,  /",statement
go ahead. /,request
"[ How, + how ] did your daughter do it? /",question
Do you end up with very different length lines? /,question
"Do you go more for [ natural, + keeping them off naturally, ]  /",question
Did you see GHOST? /,question
Uh-huh. /,general
Yeah. /,general
Uh-huh. /,general
<<Very faint>>  Uh-huh. /,general
Oh. /,general
Yeah. /,general
"[ C But,  + C but  ] yet, D you know  we have to think about that  /",request
"-- C and,  D you know,  I'm hoping,",statement
I'll let you go first. /,request
"<Laughter>   Come on,  /",request
home study.     Is that what you  said?  /,question
"[ C so.  + C But,  ]  F uh,  D well  you ought to try that.  /",request
Yeah. /,general
"D Well,  let's face it,  /",request
"C and then,  F uh,  don't ask me what the other hair I made, - /",request
"Go out to the nursing home,  help guide some craft programs, perhaps, work on some <sigh> music programs,   whatever their talents are.",request
C But  you need to rent the first one first. /,request
Uh-huh. /,general
"and, and, and see that's another thing.  /",statement
"D Like,  F uh,  one company had proposed to me that I could come back to work after having the baby, F um,  any where between ten and forty hours a week.",statement
Uh-huh. /,general
"C But,   E I mean,  time wise, how long,  /",question
"F Oh,  don't made any excuses for him <laughter>. /",request
"Is it asphalt shingles,  /",question
"I just know that, F uh,  I saw her speak in the eighty-four Democratic convention.  /",statement
Leave the shells on them so they won't just roll up. /,request
"F Oh,  were you really,",question
that works out good. /,statement
"C So,  that is  something you might keep your eyes open for,  /",request
I don't really think anything's been broken.  /,statement
Yeah. /,general
"You've got some kids that'll pick up on it in the first three minutes you're talking about it,  /",statement
"C and  you mix it with one tablespoon onion juice and one tablespoon lemon juice, one tablespoon worcester sauce and  mix it and spread it out onto a plate.  /",request
C or  do you have to start all over every year? /,question
Go ahead. /,request
"D Now,  is he the elementary school? /",question
But what is it?  /,question
"C and  think [ what, + what's ] it going to be like for [ [ my, + my youngest, ] + [ an + ] my oldest ] son, when he goes to school.  /",request
"C And,  tell him to take you there for your anniversary, /",request
Oh. /,general
it's just we haven't found one that we've snuggled into. /,statement
C and  I don't really have all the room in the house I need  /,statement
"what do you, - /",question
Yeah.  /,general
"Yeah,  /",general
"F Oh,  yeah,  /",general
"F uh,  I think we're getting  to the point now where they're going to eventually let it be, F um,  majority vote.  /",statement
Yeah. /,general
"Are they politicians, -/",question
Right. /,general
spread it out because you keep the cream cheese kind of thin. /,request
"D Well,  try it  /",request
C but  I don't know if we'll get it or not.  /,statement
"F Oh,  uh-huh. /",general
Uh-huh. /,general
"let's say compared to Maryland <breathing>,",statement
do you like scary things? /,question
What kind of books do you like to read? /,question
they seem to be a part of life <laughter>. /,statement
C And then  you serve it with melted butter.  /,request
it's just so much better for you. /,statement
"F um,  [ now I'm, + actually [ I'm, + I'm ] ] not working anymore.  /",statement
"C and  I think with, F uh,  F um,  this, it seems like it's more the upper-class people, /",statement
Right.  /,general
C But  then heat them thoroughly in the sauce itself  /,request
Uh-huh. /,general
<laughter>  What other types of community service would they be talking about.  /,question
"C And  you only cook it until the mixture begins to boil,",request
"D Well,  I can go ahead and start and tell you mine  /",request
What do they do? /,question
You might try that.  /,request
"C but  [ it, + F uh,  it's ] tough, D you know.   /",statement
Uh-huh. /,general
D now  tell me your favorite team. /,request
Have you ever been drug tested? /,question
"F Um,  where,",question
E I mean?  -/,question
"C but,  F uh,  put all the glass in one place, and plastics, like  milk jugs, F uh,  orange juice jugs, things like that. /",request
"so you, relatively clear air. -/",statement
he did it in that?  /,question
hold on <beep>.  /,request
"You, too,  /",general
"you look at the United States,  /",request
We've lived in ours for about six years.  /,statement
"C and  I had the grades to go to college,  /",statement
Do you exercise on a regular basis? /,question
"D Well,  in the winter time, I can [ see, + see ]  another guy  /",statement
"[ I'd, + I ] never was, D you know,  [ too, + ] [ a whole lot of, + ] a big fan, D you know.  /",statement
Right.  /,general
"C but  what [ if, +  if ] that wasn't the case.  /",question
At where? /,question
Uh-huh. /,general
"Well, what kind of car would you buy?   /",question
"C So,   do you have a big family? /",question
Right. /,general
"I want to believe [ that, + that ] they really are trying to change. [ That, + that ] maybe they are headed for a more democratic society  /",statement
"my daughter does not seem to be on a real schedule yet,  /",statement
"D well,  [ back, +  back ]  to this visiting thing,  /",request
"C So  you've received a lot of, F uh,  flack? /",question
"[ h-, + ]  are you pleased with the news coverage that you're receiving? /",question
"I'm doing  some reviews of books, [ just to, + ] [ what, + ] to sort of recommend [ to + ] [ wh-, + whether ] or not a full-scale review should be done for the journal, /",statement
"Yeah,  /",general
nobody told me that it was all fake.  /,statement
if you could have the car that you wanted --,question
just a second. /,request
C Because  that was just so good.  /,statement
Right.  /,general
you go ahead. /,request
"D Well,  I guess, [ I, + ] not trying to top  you, but I grew up in Dallas county and  I can remember when they built the north part of North  Central which was built after the south part of --",statement
"F Um,  [ then, + then ] just <laughter>, -/",request
F Huh.  /,general
C and  he was the one that delivered it.  /,statement
go ahead. /,request
"if you don't like it, shoot, move on to something else.  /",request
"Yeah,  /",general
D Well  can we ask you whatever happened to Clyde? /,question
What about fast foods?  /,question
"F Uh,  C so  I let my son do it  /",statement
I guess I'll get back to my laundry <laughter>. /,request
I bought that for my husband <laughter>.  /,statement
Yeah.  /,general
Was that downtown  /,question
what do you like to cook? /,question
"[ C And,  + F um,  C and  ] another question to ask is if they're, F um,  state certified --",request
uh-huh. /,general
"[ [ [ then, + then, ] + then, ] + then ] is it worth it at all. /",question
"Yeah,  /",general
[ C so.  +,request
What's your favorite color? /,question
go on. /,request
"C And  we've taken,",statement
"If they'd been in day care the entire time and it wasn't, - /",statement
"C but,   I am opposed to, [ w-, + ] any attempts to restrict, F um,  local communities from taxing themselves above that to provide above the minimum. /",statement
"[ What about, + what about ] you? /",question
"D Actually,  it's an hour show each evening,  /",statement
C so  you should think about doing something like  that. /,request
"C and,  F uh,  I know of at least one company that specifically went over there and established a presence before nineteen ninety-two so that they would have it when it --",statement
"<Breathing> D Well,  that's all they got right now.  /",statement
Right. /,general
Uh-huh. /,general
Huh-uh.  /,general
"[ C and,   + C and  ]  he lets me, D you know,  no problem borrowing if it's,",statement
"C But,   not that I'll ever go.  /",statement
"D well,  D now  D see,  I've got two children  /",statement
yeah. /,general
C so  you should think about doing something like  that. /,request
"E I mean,  [ do you, + do you  ] find crime in Atlanta really  ((   )) - /",question
"Yeah,  /",general
"D Well,  [ we have, + we have  ] had this one for five years now.  /",statement
hold on <<Put on hold>>. /,request
"[ C and,  + C and  ] they basically, F uh,  type out abstracts which are really literally, - /",statement
you need to chop em up real fine /,request
they're not civil servant people. /,statement
"and I want,",statement
Thanks for calling. /,general
Uh-huh. /,general
"F Oh,  uh-huh. /",general
Uh-huh. /,general
"It's a little bit of a ways, /",statement
On your baseboards? /,question
"[ C and  I, +  C and  I ] use my Visa [ for, +  for ] as much as I can,  /",statement
"D yeah,  I've heard things about that.  /",statement
"[ You, + you ] call that number  /",request
C so  you should think about doing something like  that. /,request
"C And  we've done things D like  [ when, + when ] it's kind of cold.  /",statement
"They want him because he's popular, not because he can do the job. /",statement
"D Well,  let's talk about air pollution. /",request
D You know.  /,question
Yeah. /,general
"D Well,  where do you do that,  /",question
Uh-huh. /,general
What have you seen? /,question
Bye-bye.  /,general
"E I mean  this was [ four yea-, +  three years ] ago,  /",statement
"Right,  /",general
Get the computers out  -- /,request
"Yeah,  /",general
"F Oh,  don't made any excuses for him <laughter>. /",request
yeah. /,general
Go ahead. /,request
"but they'll, she'll finally accept it.  /",statement
Uh-huh.  /,general
it would be to our benefit to strengthen that country.,statement
"F Uh,   we saw, - /",statement
Is it? /,question
I would suggest seeing it at the theater.  /,request
Uh-huh.  /,general
I don't know. /,statement
C and  you cover it. /,request
Uh-huh.  /,general
"F Uh,  now here I believe that child care meets, by in large, certain standards for, F uh,  balanced food, if they provide food,  cleanliness, <<pause>> and levels of supervision --",statement
Okay. /,request
C But  it's hard to get rid of  a teacher if they're not good. /,statement
Just don't mind me if I bounce back and forth. /,request
C And  it's so complicated too.  /,statement
"Would you then go [ ha-, + ]  hiking.  /",question
Do you have children? /,question
"that's it,  /",statement
"[ C And,  + C and,  ] D you know,   our son [ and, + and ]  his wife and our daughter and her husband  and the grandkids all say, get a dog, get a dog, D you know.  /",statement
"Yeah, F uh,   /",general
C But  I really don't know  what the other solution would be --,statement
Uh-huh. /,general
"C and  are you talking about public schools being lower level, high school level or --",question
C so  I guess we lucked out when we moved here. /,statement
Yeah. /,general
Yeah. /,general
C and  you turn it one time. /,request
"what do you feel the changes in the future, D like  with the abortions and that type of thing, women in politics and --",question
"scratch that,  /",request
Yeah. /,general
Yeah. /,general
"D well,  [ wha-, + what's ] your next, - /",question
Uh-huh. /,general
"if you don't like it, shoot, move on to something else.  /",request
"C And,  F uh,  what about Astonia,  /",question
"C and  you microwave it on high for seven minutes,  /",request
"I liked it, /",statement
I was hoping you could tell me what you thought. /,request
"It's just  [ there's, + there's  ] no motivation. /",statement
"<Laughter> D Well,  put them in a salad, though,  /",request
"F Huh.  D Well,   you might want to get yourself, F uh,  an animal that doesn't require much attention.  Like a cat. /",request
go ahead. /,request
Yeah. /,general
"F Um,  do you have a lot of large  families out there in Texas,  /",question
C or  do they use prisoners? /,question
"F Oh,  okay -- /",general
<Laughter>  Huh-uh. /,general
"D Well,  let's hope not.  /",request
"What's your [ out of the, + out of the ] state type, - /",question
"Uh-huh,  /",general
C but  --,statement
[ Is that -- +,question
Right. /,general
Uh-huh. /,general
Is he fenced in? /,question
"go ahead,   /",request
C and  he never did finish it. /,statement
What does he charge me?  /,question
Do you work? /,question
C and  I look at them  /,statement
Uh-huh. /,general
"C and,   <clicking>  can you hold on just a second? <Laughter>. /",request
"Chapel Hill is kind of [ a, +  a ] ritzy city or whatever.  /",statement
Are you finding it tough trying  to find what you want  /,question
"[ C And,  + C and,  ] F uh,  D you know,  F um,  did we make the right choices?  /",question
bit. /,request
"Yes,  /",general
I'll let you go first. /,request
"[ If you were, + if you were ] closer [ [ I'd, + I'd, ] + I'd ] tell you you could come over and supervise <laughter>. /",request
That's the way we solve problems. /,statement
"Hey,  you should make yourself a promise that [ you'll, + you'll ] read one novel in the next  six months, just for you. /",request
Have you guys tackled your ceilings yet? /,question
Uh-huh. /,general
you can buy whatever you want. /,request
"Yeah,  /",general
Oh. /,general
Uh-huh. /,general
Uh-huh. /,general
do you watch soap operas? /,question
C And  you've got to admit that Congress does kind of look at things that way. /,request
"C And  my intent was that whenever something went on sale that I really had to have, I would have the cash to buy it right then and there.",statement
Uh-huh. /,general
"F Oh,  D well,  D well,  encourage her to try other things,  /",request
<Laughter>  C And so  are you an airline pilot? /,question
"D Well,  I myself wouldn't  want to be on the jury like that.  /",statement
"let's hope it,  /",request
